Local time,Open,High,Low,Close,Volume
08.01.2014 03:00:00.000 GMT+0900,171.593,171.625,171.38,171.538,11923.14
08.01.2014 07:00:00.000 GMT+0900,171.534,171.994,171.5,171.767,15375.15
08.01.2014 11:00:00.000 GMT+0900,171.767,172.389,171.765,172.284,15086.08
08.01.2014 15:00:00.000 GMT+0900,172.289,172.569,172.029,172.255,23675.38
08.01.2014 19:00:00.000 GMT+0900,172.255,172.359,171.825,172.18,30668.55
08.01.2014 23:00:00.000 GMT+0900,172.189,172.839,172.122,172.549,36177.16
09.01.2014 03:00:00.000 GMT+0900,172.545,172.791,172.262,172.444,20841.12
09.01.2014 07:00:00.000 GMT+0900,172.444,172.659,172.285,172.612,14088.05
09.01.2014 11:00:00.000 GMT+0900,172.61,172.726,172.373,172.583,11423.11
09.01.2014 15:00:00.000 GMT+0900,172.584,172.954,172.5,172.795,21014.0
09.01.2014 19:00:00.000 GMT+0900,172.803,173.129,172.531,172.631,31644.9
09.01.2014 23:00:00.000 GMT+0900,172.629,172.874,172.191,172.429,32170.95
10.01.2014 03:00:00.000 GMT+0900,172.429,172.784,172.363,172.74,12231.73
10.01.2014 07:00:00.000 GMT+0900,172.734,172.875,172.614,172.779,13725.83
10.01.2014 11:00:00.000 GMT+0900,172.779,172.972,172.686,172.949,13184.79
10.01.2014 15:00:00.000 GMT+0900,172.949,173.03,172.198,172.299,18687.76
10.01.2014 19:00:00.000 GMT+0900,172.299,172.789,171.318,172.343,32201.16
10.01.2014 23:00:00.000 GMT+0900,172.34,172.39,171.247,171.366,43753.65
11.01.2014 03:00:00.000 GMT+0900,171.364,171.709,171.297,171.652,12606.4
11.01.2014 07:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
11.01.2014 11:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
11.01.2014 15:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
11.01.2014 19:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
11.01.2014 23:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 03:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 07:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 11:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 15:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 19:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
12.01.2014 23:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
13.01.2014 03:00:00.000 GMT+0900,171.652,171.652,171.652,171.652,0.0
13.01.2014 07:00:00.000 GMT+0900,171.409,171.657,170.674,170.794,12328.92
13.01.2014 11:00:00.000 GMT+0900,170.794,170.809,170.391,170.702,13541.83
13.01.2014 15:00:00.000 GMT+0900,170.702,170.749,169.79,169.912,22476.04
13.01.2014 19:00:00.000 GMT+0900,169.911,170.224,168.7,168.804,29011.3
13.01.2014 23:00:00.000 GMT+0900,168.804,169.364,168.521,168.836,31896.08
14.01.2014 03:00:00.000 GMT+0900,168.838,168.911,168.342,168.723,25098.23
14.01.2014 07:00:00.000 GMT+0900,168.722,169.558,168.69,169.534,17244.66
14.01.2014 11:00:00.000 GMT+0900,169.533,169.739,169.176,169.251,17637.17
14.01.2014 15:00:00.000 GMT+0900,169.254,170.51,169.249,169.992,31835.88
14.01.2014 19:00:00.000 GMT+0900,169.993,170.548,169.8,170.112,27985.84
14.01.2014 23:00:00.000 GMT+0900,170.116,171.126,170.116,171.021,36835.84
15.01.2014 03:00:00.000 GMT+0900,171.021,171.439,170.967,171.301,16415.79
15.01.2014 07:00:00.000 GMT+0900,171.284,171.499,171.042,171.267,16049.49
15.01.2014 11:00:00.000 GMT+0900,171.267,171.584,171.26,171.491,13346.96
15.01.2014 15:00:00.000 GMT+0900,171.488,171.499,170.75,171.259,23836.08
15.01.2014 19:00:00.000 GMT+0900,171.259,171.494,170.582,170.784,26186.21
15.01.2014 23:00:00.000 GMT+0900,170.784,171.257,170.437,171.087,37078.62
16.01.2014 03:00:00.000 GMT+0900,171.087,171.363,171.079,171.147,13333.25
16.01.2014 07:00:00.000 GMT+0900,171.155,171.602,171.063,171.443,16165.95
16.01.2014 11:00:00.000 GMT+0900,171.443,171.787,171.133,171.294,13049.33
16.01.2014 15:00:00.000 GMT+0900,171.294,171.487,170.87,171.199,21398.7
16.01.2014 19:00:00.000 GMT+0900,171.199,171.252,170.487,170.752,27917.67
16.01.2014 23:00:00.000 GMT+0900,170.764,170.932,170.194,170.608,35419.89
17.01.2014 03:00:00.000 GMT+0900,170.608,170.732,170.463,170.64,14526.68
17.01.2014 07:00:00.000 GMT+0900,170.635,170.727,170.292,170.304,12769.8
17.01.2014 11:00:00.000 GMT+0900,170.306,170.521,170.189,170.428,9698.51
17.01.2014 15:00:00.000 GMT+0900,170.425,171.825,170.17,171.663,26345.58
17.01.2014 19:00:00.000 GMT+0900,171.66,171.873,171.437,171.494,26435.21
17.01.2014 23:00:00.000 GMT+0900,171.497,171.613,171.171,171.181,30751.49
18.01.2014 03:00:00.000 GMT+0900,171.181,171.324,171.057,171.232,13140.71
18.01.2014 07:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
18.01.2014 11:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
18.01.2014 15:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
18.01.2014 19:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
18.01.2014 23:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 03:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 07:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 11:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 15:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 19:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
19.01.2014 23:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
20.01.2014 03:00:00.000 GMT+0900,171.232,171.232,171.232,171.232,0.0
20.01.2014 07:00:00.000 GMT+0900,171.093,171.25,170.302,170.522,16535.83
20.01.2014 11:00:00.000 GMT+0900,170.522,170.949,170.522,170.836,12811.34
20.01.2014 15:00:00.000 GMT+0900,170.837,171.482,170.81,171.409,18214.42
20.01.2014 19:00:00.000 GMT+0900,171.41,171.414,170.672,170.85,20028.23
20.01.2014 23:00:00.000 GMT+0900,170.85,171.106,170.699,171.013,12241.74
21.01.2014 03:00:00.000 GMT+0900,171.016,171.306,170.968,171.106,6513.92
21.01.2014 07:00:00.000 GMT+0900,171.104,171.737,171.064,171.679,15121.85
21.01.2014 11:00:00.000 GMT+0900,171.679,171.99,171.676,171.834,13532.93
21.01.2014 15:00:00.000 GMT+0900,171.834,172.055,171.634,171.904,22393.43
21.01.2014 19:00:00.000 GMT+0900,171.896,172.334,171.629,172.263,27472.72
21.01.2014 23:00:00.000 GMT+0900,172.262,172.369,171.302,171.642,34655.6
22.01.2014 03:00:00.000 GMT+0900,171.64,171.942,171.584,171.836,13870.56
22.01.2014 07:00:00.000 GMT+0900,171.811,172.049,171.649,172.001,15456.26
22.01.2014 11:00:00.000 GMT+0900,172.001,172.259,171.319,172.078,20363.58
22.01.2014 15:00:00.000 GMT+0900,172.078,172.727,171.536,172.709,27459.59
22.01.2014 19:00:00.000 GMT+0900,172.71,173.115,172.379,173.114,27270.08
22.01.2014 23:00:00.000 GMT+0900,173.113,173.139,172.798,173.076,32285.48
23.01.2014 03:00:00.000 GMT+0900,173.065,173.298,172.966,173.224,15016.14
23.01.2014 07:00:00.000 GMT+0900,173.224,173.643,173.141,173.289,18880.41
23.01.2014 11:00:00.000 GMT+0900,173.289,173.354,172.669,172.879,25234.65
23.01.2014 15:00:00.000 GMT+0900,172.884,173.473,172.681,173.144,32771.6
23.01.2014 19:00:00.000 GMT+0900,173.144,173.219,172.326,172.328,36305.47
23.01.2014 23:00:00.000 GMT+0900,172.314,172.435,171.769,171.929,47575.15
24.01.2014 03:00:00.000 GMT+0900,171.926,172.01,171.212,171.803,28283.9
24.01.2014 07:00:00.000 GMT+0900,171.805,172.197,171.76,172.147,17512.6
24.01.2014 11:00:00.000 GMT+0900,172.149,172.222,171.473,171.804,17477.28
24.01.2014 15:00:00.000 GMT+0900,171.818,172.317,170.656,170.98,41080.67
24.01.2014 19:00:00.000 GMT+0900,170.979,170.989,168.859,169.399,59799.81
24.01.2014 23:00:00.000 GMT+0900,169.395,169.491,168.575,168.85,51730.42
25.01.2014 03:00:00.000 GMT+0900,168.849,169.114,168.546,168.546,22546.83
25.01.2014 07:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
25.01.2014 11:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
25.01.2014 15:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
25.01.2014 19:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
25.01.2014 23:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 03:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 07:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 11:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 15:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 19:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
26.01.2014 23:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
27.01.2014 03:00:00.000 GMT+0900,168.546,168.546,168.546,168.546,0.0
27.01.2014 07:00:00.000 GMT+0900,168.709,168.874,167.732,168.709,30107.93
27.01.2014 11:00:00.000 GMT+0900,168.708,169.279,168.696,169.177,19444.71
27.01.2014 15:00:00.000 GMT+0900,169.185,169.784,168.954,169.592,38427.99
27.01.2014 19:00:00.000 GMT+0900,169.587,170.536,169.509,170.409,41535.03
27.01.2014 23:00:00.000 GMT+0900,170.409,170.472,169.463,169.753,51595.48
28.01.2014 03:00:00.000 GMT+0900,169.753,170.399,169.704,170.059,25504.89
28.01.2014 07:00:00.000 GMT+0900,170.069,170.352,169.894,170.244,17321.3
28.01.2014 11:00:00.000 GMT+0900,170.243,170.704,170.001,170.444,20426.36
28.01.2014 15:00:00.000 GMT+0900,170.444,171.314,170.389,170.849,34990.28
28.01.2014 19:00:00.000 GMT+0900,170.851,170.969,170.4,170.639,33769.42
28.01.2014 23:00:00.000 GMT+0900,170.64,170.919,170.385,170.479,36411.17
29.01.2014 03:00:00.000 GMT+0900,170.476,170.794,170.39,170.659,13485.61
29.01.2014 07:00:00.000 GMT+0900,170.624,171.369,170.616,171.175,22225.03
29.01.2014 11:00:00.000 GMT+0900,171.175,171.361,170.916,171.36,14149.38
29.01.2014 15:00:00.000 GMT+0900,171.36,171.459,170.47,170.711,32250.38
29.01.2014 19:00:00.000 GMT+0900,170.706,170.861,168.947,169.138,47714.74
29.01.2014 23:00:00.000 GMT+0900,169.135,169.45,168.854,169.196,48078.57
30.01.2014 03:00:00.000 GMT+0900,169.194,169.483,168.695,169.402,40687.98
30.01.2014 07:00:00.000 GMT+0900,169.391,169.479,169.004,169.225,20749.92
30.01.2014 11:00:00.000 GMT+0900,169.233,169.779,169.067,169.589,21066.19
30.01.2014 15:00:00.000 GMT+0900,169.589,169.674,168.169,168.226,38062.14
30.01.2014 19:00:00.000 GMT+0900,168.226,169.531,168.177,169.517,44853.15
30.01.2014 23:00:00.000 GMT+0900,169.517,169.772,169.262,169.407,42348.2
31.01.2014 03:00:00.000 GMT+0900,169.403,169.469,169.115,169.309,17932.34
31.01.2014 07:00:00.000 GMT+0900,169.322,169.741,169.257,169.423,16064.93
31.01.2014 11:00:00.000 GMT+0900,169.423,169.435,168.592,168.949,24951.2
31.01.2014 15:00:00.000 GMT+0900,168.944,169.29,168.554,168.676,33823.42
31.01.2014 19:00:00.000 GMT+0900,168.673,168.811,167.994,168.461,47169.63
31.01.2014 23:00:00.000 GMT+0900,168.459,168.619,167.574,168.268,46681.83
01.02.2014 03:00:00.000 GMT+0900,168.269,168.434,167.644,167.644,19264.03
01.02.2014 07:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
01.02.2014 11:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
01.02.2014 15:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
01.02.2014 19:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
01.02.2014 23:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 03:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 07:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 11:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 15:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 19:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
02.02.2014 23:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
03.02.2014 03:00:00.000 GMT+0900,167.644,167.644,167.644,167.644,0.0
03.02.2014 07:00:00.000 GMT+0900,167.473,168.198,167.409,167.984,19683.62
03.02.2014 11:00:00.000 GMT+0900,167.981,168.214,167.909,167.939,16620.78
03.02.2014 15:00:00.000 GMT+0900,167.943,167.954,166.499,166.521,37532.22
03.02.2014 19:00:00.000 GMT+0900,166.52,166.904,166.022,166.497,35946.12
03.02.2014 23:00:00.000 GMT+0900,166.496,166.616,164.737,165.004,53708.19
04.02.2014 03:00:00.000 GMT+0900,165.006,165.07,164.29,164.635,26718.2
04.02.2014 07:00:00.000 GMT+0900,164.624,165.173,164.61,165.057,19202.08
04.02.2014 11:00:00.000 GMT+0900,165.057,165.309,164.402,164.402,25540.15
04.02.2014 15:00:00.000 GMT+0900,164.404,165.819,163.876,165.666,43511.43
04.02.2014 19:00:00.000 GMT+0900,165.666,165.745,165.22,165.329,31400.49
04.02.2014 23:00:00.000 GMT+0900,165.332,165.93,165.141,165.866,39344.05
05.02.2014 03:00:00.000 GMT+0900,165.87,166.024,165.684,165.924,17353.97
05.02.2014 07:00:00.000 GMT+0900,165.922,166.154,165.614,165.764,19532.54
05.02.2014 11:00:00.000 GMT+0900,165.764,165.839,165.309,165.725,21194.16
05.02.2014 15:00:00.000 GMT+0900,165.722,165.76,164.598,164.62,31148.88
05.02.2014 19:00:00.000 GMT+0900,164.618,164.904,163.949,164.666,35727.35
05.02.2014 23:00:00.000 GMT+0900,164.663,165.535,164.581,165.508,46621.79
06.02.2014 03:00:00.000 GMT+0900,165.507,165.703,165.221,165.433,18902.64
06.02.2014 07:00:00.000 GMT+0900,165.433,165.938,165.244,165.453,18769.61
06.02.2014 11:00:00.000 GMT+0900,165.453,165.804,165.319,165.354,17863.61
06.02.2014 15:00:00.000 GMT+0900,165.354,165.571,165.049,165.427,24694.09
06.02.2014 19:00:00.000 GMT+0900,165.428,165.549,165.049,165.126,37710.81
06.02.2014 23:00:00.000 GMT+0900,165.127,166.576,165.091,166.476,40020.34
07.02.2014 03:00:00.000 GMT+0900,166.474,166.826,166.372,166.639,16455.83
07.02.2014 07:00:00.000 GMT+0900,166.634,166.674,166.322,166.423,15363.22
07.02.2014 11:00:00.000 GMT+0900,166.424,166.733,166.398,166.624,10847.85
07.02.2014 15:00:00.000 GMT+0900,166.624,167.174,166.459,166.939,31301.53
07.02.2014 19:00:00.000 GMT+0900,166.936,167.724,166.162,167.107,33389.9
07.02.2014 23:00:00.000 GMT+0900,167.107,168.044,166.894,167.606,44236.11
08.02.2014 03:00:00.000 GMT+0900,167.603,168.034,167.595,167.959,15264.99
08.02.2014 07:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
08.02.2014 11:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
08.02.2014 15:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
08.02.2014 19:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
08.02.2014 23:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 03:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 07:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 11:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 15:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 19:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
09.02.2014 23:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
10.02.2014 03:00:00.000 GMT+0900,167.959,167.959,167.959,167.959,0.0
10.02.2014 07:00:00.000 GMT+0900,168.102,168.436,167.954,168.122,16785.62
10.02.2014 11:00:00.000 GMT+0900,168.128,168.149,167.934,168.065,10070.43
10.02.2014 15:00:00.000 GMT+0900,168.059,168.219,167.303,167.428,28908.85
10.02.2014 19:00:00.000 GMT+0900,167.429,167.804,167.275,167.755,23473.35
10.02.2014 23:00:00.000 GMT+0900,167.755,167.794,167.2,167.664,27550.97
11.02.2014 03:00:00.000 GMT+0900,167.664,167.769,167.567,167.729,9269.02
11.02.2014 07:00:00.000 GMT+0900,167.724,167.929,167.504,167.664,9569.72
11.02.2014 11:00:00.000 GMT+0900,167.666,168.174,167.661,168.064,7271.04
11.02.2014 15:00:00.000 GMT+0900,168.066,168.273,167.586,168.245,24131.87
11.02.2014 19:00:00.000 GMT+0900,168.247,168.886,168.068,168.239,34029.11
11.02.2014 23:00:00.000 GMT+0900,168.239,169.086,167.983,168.877,44747.36
12.02.2014 03:00:00.000 GMT+0900,168.88,169.012,168.737,168.797,11933.05
12.02.2014 07:00:00.000 GMT+0900,168.816,168.894,168.433,168.704,12041.55
12.02.2014 11:00:00.000 GMT+0900,168.703,168.867,168.602,168.679,11406.96
12.02.2014 15:00:00.000 GMT+0900,168.677,168.884,168.346,168.674,21962.49
12.02.2014 19:00:00.000 GMT+0900,168.669,169.571,168.317,169.195,45741.27
12.02.2014 23:00:00.000 GMT+0900,169.195,170.229,169.193,169.897,35628.21
13.02.2014 03:00:00.000 GMT+0900,169.895,170.179,169.832,170.14,14221.93
13.02.2014 07:00:00.000 GMT+0900,170.144,170.426,169.894,169.967,13836.94
13.02.2014 11:00:00.000 GMT+0900,169.965,170.14,169.5,169.5,18205.06
13.02.2014 15:00:00.000 GMT+0900,169.5,170.029,169.329,169.848,32419.97
13.02.2014 19:00:00.000 GMT+0900,169.846,169.974,169.408,169.539,33104.21
13.02.2014 23:00:00.000 GMT+0900,169.541,170.169,169.236,170.093,35676.34
14.02.2014 03:00:00.000 GMT+0900,170.087,170.38,170.005,170.189,14002.86
14.02.2014 07:00:00.000 GMT+0900,170.187,170.586,170.081,170.121,13966.57
14.02.2014 11:00:00.000 GMT+0900,170.124,170.173,169.115,169.269,23967.26
14.02.2014 15:00:00.000 GMT+0900,169.269,170.377,169.246,170.248,27189.54
14.02.2014 19:00:00.000 GMT+0900,170.243,170.394,169.904,170.189,27793.36
14.02.2014 23:00:00.000 GMT+0900,170.189,170.596,170.035,170.386,33374.46
15.02.2014 03:00:00.000 GMT+0900,170.389,170.606,170.371,170.47,10235.36
15.02.2014 07:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
15.02.2014 11:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
15.02.2014 15:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
15.02.2014 19:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
15.02.2014 23:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 03:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 07:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 11:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 15:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 19:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
16.02.2014 23:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
17.02.2014 03:00:00.000 GMT+0900,170.47,170.47,170.47,170.47,0.0
17.02.2014 07:00:00.000 GMT+0900,170.434,170.915,169.899,170.854,22999.17
17.02.2014 11:00:00.000 GMT+0900,170.854,170.886,170.484,170.557,18216.03
17.02.2014 15:00:00.000 GMT+0900,170.559,171.069,170.297,170.297,28335.32
17.02.2014 19:00:00.000 GMT+0900,170.293,170.689,170.292,170.374,16802.74
17.02.2014 23:00:00.000 GMT+0900,170.366,170.507,170.125,170.178,13768.44
18.02.2014 03:00:00.000 GMT+0900,170.172,170.404,170.146,170.325,4547.22
18.02.2014 07:00:00.000 GMT+0900,170.324,170.81,170.255,170.474,17924.19
18.02.2014 11:00:00.000 GMT+0900,170.479,171.884,170.217,171.756,29383.21
18.02.2014 15:00:00.000 GMT+0900,171.759,171.849,170.417,170.649,37661.71
18.02.2014 19:00:00.000 GMT+0900,170.644,171.227,170.526,171.092,32904.33
18.02.2014 23:00:00.000 GMT+0900,171.092,171.26,170.771,170.935,31169.45
19.02.2014 03:00:00.000 GMT+0900,170.937,170.961,170.624,170.754,10518.99
19.02.2014 07:00:00.000 GMT+0900,170.761,170.829,170.399,170.659,15013.15
19.02.2014 11:00:00.000 GMT+0900,170.659,170.709,170.428,170.557,10632.06
19.02.2014 15:00:00.000 GMT+0900,170.561,170.926,170.144,170.229,29075.12
19.02.2014 19:00:00.000 GMT+0900,170.229,170.43,169.602,170.2,31690.49
19.02.2014 23:00:00.000 GMT+0900,170.2,171.161,170.048,171.058,31850.33
20.02.2014 03:00:00.000 GMT+0900,171.054,171.12,170.522,170.629,24732.29
20.02.2014 07:00:00.000 GMT+0900,170.629,170.768,169.971,170.069,22087.35
20.02.2014 11:00:00.000 GMT+0900,170.075,170.247,169.809,170.025,23341.39
20.02.2014 15:00:00.000 GMT+0900,170.025,170.158,169.225,169.572,38150.06
20.02.2014 19:00:00.000 GMT+0900,169.573,170.67,169.539,170.649,35086.36
20.02.2014 23:00:00.000 GMT+0900,170.651,170.79,170.126,170.457,42344.19
21.02.2014 03:00:00.000 GMT+0900,170.457,170.517,170.279,170.283,12943.63
21.02.2014 07:00:00.000 GMT+0900,170.264,170.845,170.259,170.65,18356.15
21.02.2014 11:00:00.000 GMT+0900,170.649,170.793,170.559,170.621,17993.32
21.02.2014 15:00:00.000 GMT+0900,170.625,170.99,170.103,170.809,33344.3
21.02.2014 19:00:00.000 GMT+0900,170.808,171.198,170.569,171.05,26081.91
21.02.2014 23:00:00.000 GMT+0900,171.05,171.739,170.628,170.789,43153.23
22.02.2014 03:00:00.000 GMT+0900,170.788,170.875,170.229,170.244,12443.12
22.02.2014 07:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
22.02.2014 11:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
22.02.2014 15:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
22.02.2014 19:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
22.02.2014 23:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 03:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 07:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 11:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 15:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 19:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
23.02.2014 23:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
24.02.2014 03:00:00.000 GMT+0900,170.244,170.244,170.244,170.244,0.0
24.02.2014 07:00:00.000 GMT+0900,170.375,170.744,170.369,170.553,12927.79
24.02.2014 11:00:00.000 GMT+0900,170.553,170.599,169.994,170.337,22602.61
24.02.2014 15:00:00.000 GMT+0900,170.334,170.734,169.856,170.694,27708.55
24.02.2014 19:00:00.000 GMT+0900,170.691,170.777,170.359,170.384,26717.0
24.02.2014 23:00:00.000 GMT+0900,170.382,170.755,170.004,170.673,32649.32
25.02.2014 03:00:00.000 GMT+0900,170.681,170.855,170.58,170.724,12667.75
25.02.2014 07:00:00.000 GMT+0900,170.724,170.902,170.617,170.694,14600.09
25.02.2014 11:00:00.000 GMT+0900,170.691,170.967,170.675,170.872,14985.56
25.02.2014 15:00:00.000 GMT+0900,170.867,170.881,170.392,170.794,26555.28
25.02.2014 19:00:00.000 GMT+0900,170.789,170.987,170.664,170.856,31305.6
25.02.2014 23:00:00.000 GMT+0900,170.859,171.089,170.061,170.581,48161.73
26.02.2014 03:00:00.000 GMT+0900,170.581,170.635,170.18,170.525,13247.59
26.02.2014 07:00:00.000 GMT+0900,170.525,170.664,170.3,170.609,16247.01
26.02.2014 11:00:00.000 GMT+0900,170.614,170.754,170.531,170.594,15065.92
26.02.2014 15:00:00.000 GMT+0900,170.594,170.883,170.487,170.772,25433.93
26.02.2014 19:00:00.000 GMT+0900,170.764,170.944,170.583,170.699,30099.41
26.02.2014 23:00:00.000 GMT+0900,170.695,170.761,169.954,170.634,49514.7
